id,area,name,type,summary,address,tel,payex,tw97x,tw97y,totalcar,totalmotor,totalbike,totalbus,Pregnancy_First,Handicap_First,Taxi_OneHR_Free,AED_Equipment,CellSignal_Enhancement,Accessibility_Elevator,Phone_Charge,Child_Pickup_Area,FareInfo,EntranceCoord,type2,ptype,serviceTime,totallargemotor,ChargingStation
TPE1456,內湖區,Times 江南街,1,大型車:0格，小型車:6格(含身心障礙停車位1格)，機車:0格,江南街71巷16弄30號對面,2504-6098,"臨停:100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:10,000元/月。",308235.5625,2774263,6,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1457,北投區,臺北榮民總醫院長青樓停車場,1,大型車:0格，小型車:160格(含身心障礙停車位4格，孕婦、育有六歲以下兒童停車位4格)，機車:0格,北投區石牌路2段201號地下1至3層,(02)28757003,計時：40元/時，進場未滿30分鐘免費；夜間20元/時(23-翌日7)，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,302325.6562,2779097.5,160,0,0,0,4,4,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1458,內湖區,台灣聯通舊宗停車場,2,大型車:0格，小型車:48格(含身心障礙停車位1格)，機車:0格,舊宗路1段16號旁空地,0225235000,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。月租：全日10,000元/月。",308568.84375,2772261.75000,48,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,D,24小時,0,0
TPE1459,北投區,忠義站平面停車場,1,大型車:0格，小型車:25格(含身心障礙停車位1格)，機車:6格(含身心障礙停車位1格),捷運忠義站2號出口旁,0227590666,小型車： 計次 50元/次，隔日另計，以0時為基準，本場未出售月票。機車：免費停車。,297834.7812,2780436.5,25,6,0,0,0,1,0,0,0,0,0,0,{},{},本處自營停車場,D,收費日：星期一至星期六，收費時間：09-17,0,0
TPE1460,內湖區,台灣聯通康寧停車場,2,大型車:0格，小型車:3格(含身心障礙停車位1格)，機車:0格,成功路4段61巷32弄18號旁,2523-5000,"計時：平日80元/時，假日100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全日8,000元/月。",309915.21875,2774934.50000,3,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1461,北投區,北投承德大樓地下停車場,2,大型車:0格，小型車:60格(含身心障礙停車位2格)，機車:0格,承德路7段400號地下1層,(02)2891-1794,"計時：60元/時，全程以半小時計費。月租：6,000元/月。",300555.09375,2779185.75000,60,0,0,0,0,2,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1462,中山區,台北龍江2停車場,1,大型車:0格，小型車:10格(含身心障礙停車位1格)，機車:0格,龍江路229巷2號對面,8985-5627,"小型車：計時 100元/時，未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計;月租 全日10,000元",304588.4375,2772231.25,10,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1463,文山區,力行停車場,1,大型車:0格，小型車:65格(含身心障礙停車位1格，孕婦、育有六歲以下兒童停車位1格)，機車:0格，充電格位:1格,一壽街22號地下1至2層,7715-2938,"計時：30元/時，停車全程以半小時計；月租：7,200元。",306163.5312,2763638,65,0,0,0,1,1,0,0,0,0,0,0,{},{},市屬機關學校委外,S,24小時,0,1
TPE1464,大同區,臺北市立蘭州國民中學,2,大型車:0格，小型車:18格(含身心障礙停車位1格)，機車:0格,大龍街187巷1號,2591-8269,"季票：4,500元。",302176.96875,2773562.50000,18,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,夜間：週一至五18-07。假日：週六至週一上午7時(含國定假日至翌日正常上班日上午7時)。本校因臨時校務需求(含學校活動)或特殊因素，致無法於前項時間開放停車使用，得於3日前通知租用人暫停開放停車，因故暫停使用期限依比例退費，不得提出異議。,0,0
TPE1465,文山區,景行綜合大樓地下停車場,1,大型車:0格，小型車:7格(含身心障礙停車位1格)，機車:0格,羅斯福路6段393號地下1層,89315334,"月租：3,500元/月。",304594.8438,2765012.75,7,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1466,大同區,昌吉二停車場,2,大型車:0格，小型車:3格(含身心障礙停車位1格)，機車:0格,昌吉街25號旁空地,7715-3105,"月租：12,000元。",302178.15625,2773203.25000,3,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,S,24小時,0,0
TPE1467,南港區,Right Here Parking瑞誼停車場,1,大型車:0格，小型車:42格(含身心障礙停車位2格)，機車:0格,重陽路59號地下1-2層,2651-2251,計時:40元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計，平日最高收費240元、假日最高收費150元(至當日24時止)。,309874.3438,2773725.5,42,0,0,0,0,2,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1468,中山區,嘟嘟房中崙5站停車場,2,大型車:0格，小型車:103格(含身心障礙停車位3格)，機車:0格,八德路2段278-1號旁,2655-0818,"計時：100元/時，全程以半小時計費。月租：8,000元/月。",304622.28125,2771051.25000,103,0,0,0,0,3,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1469,中山區,嘟嘟房中崙3站停車場,1,大型車:0格，小型車:130格(含身心障礙停車位3格)，機車:0格,安東街16巷2號對面,2655-0818,"計時：100元/時，停車未滿1小時以1小時計算，逾1小時以上，未滿半小時以半小時計算。月租：8,000元/月。",304654.3438,2770926.75,130,0,0,0,0,3,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1470,內湖區,Times 新湖二路第3,2,大型車:0格，小型車:80格(含身心障礙停車位2格)，機車:0格,行愛路111號後面,2504-6098,"計時：100元/時，停車未滿1小時以1小時計；逾1小時以上者，未滿半小時以半小時計。月租：10,000元/月。",308607.81250,2772972.75000,80,0,0,0,0,2,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1472,信義區,廣慈社會住宅1區地下停車場,1,大型車:0格，小型車:369格(含身心障礙停車位4格，孕婦、育有六歲以下兒童停車位8格)，機車:178格(含身心障礙停車位3格)，充電格位:11格,大道路108、110號地下1-4層,24551299,"計時：小型車30元/時、機車10元/時(當日當次最高上限20元)，全程以半小時計費。月租：小型車全日4,800元/月、機車全日300元/月。",308816.75,2770301,369,178,0,0,8,4,0,0,0,0,0,0,{},{},本處委外停車場,,24小時,0,11
TPE1473,大安區,USPACE國父紀念館西側場,1,大型車:0格，小型車:4格(含身心障礙停車位1格)，機車:0格,光復南路306號旁,7751-8097,"計時：150元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：10,000元/月。",306241.875,2770192.5,4,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1474,士林區,Times 天母西路第3,2,大型車:0格，小型車:100格(含身心障礙停車位2格)，機車:0格,天母西路38巷5號旁空地,0809008924,"小型車：計時 200元/時，停車全程以半小時計；月租 全日10,000元。",303063.68750,2778937.00000,100,0,0,0,0,2,0,0,0,0,0,0,{},{},民營停車場,D,24小時,0,0
TPE1475,北投區,詮營北投溫泉停車場,1,大型車:0格，小型車:26格(含身心障礙停車位1格)，機車:0格,溫泉路68巷16號對面空地,(02)27935818,"計時：60元/時，全程以半小時計費，逾30分鐘以1小時計。月租：全日5,000元/月。",301052.375,2780775,26,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1476,中正區,168停車聯盟-水源市場,2,大型車:0格，小型車:59格(含身心障礙停車位2格，孕婦、育有六歲以下兒童停車位2格)，機車:0格,羅斯福路4段92號地下1至2層,2754-6661,"計時：60元/時，全程以半小時計費。月租：夜間2,500元/月(19-07)。",303997.31250,2767405.75000,59,0,0,0,2,2,0,0,0,0,0,0,{},{},市屬機關學校委外,S,24小時,0,0
TPE1477,中正區,便利停車場懷寧站,1,大型車:0格，小型車:5格(含身心障礙停車位1格)，機車:0格,漢口街1段19號旁空地,2799-1001#168,計時：平日60元/時、假日80元/時，全程以半小時計費。,301849.125,2770894.5,5,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1478,南港區,南港市民平面停車場,2,大型車:0格，小型車:16格(含身心障礙停車位1格)，機車:0格,南港路1段171巷26號旁空地,0222525022,小型車：計時 60元/時，停車全程以半小時計。,311824.15625,2771940.00000,16,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,D,24小時,0,0
TPE1479,北投區,百洲停車場,1,大型車:0格，小型車:20格(含身心障礙停車位1格)，機車:0格,北投路1段與大業路280巷交叉口空地,(02)25926238或(02)27081877分機15林先生(代辦),計時：40元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。,300445.875,2780000,20,0,0,0,0,1,0,0,0,0,0,0,{},"{'EntrancecoordInfo': [{'Xcod': '25.035702', 'Ycod': '121.567105', 'Address': ''}]}",民營停車場,,24小時,0,0
TPE1480,信義區,嘟嘟房瀚寓酒店站停車場,2,大型車:0格，小型車:35格(含身心障礙停車位1格)，機車:0格,基隆路1段206號地下1、2層,2655-0818,"計時：120元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：12,000元/月。",306840.78125,2770309.50000,35,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1481,萬華區,168停車聯盟-西寧市場,1,大型車:0格，小型車:17格(含身心障礙停車位1格)，機車:0格,西寧南路4號地下1層,2754-6661#18,"小型車：計時 100元/時，停車全程以半小時計；月租 全日10,000元。",301106.4375,2771221.75,17,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,S,24小時,0,0
TPE1483,中山區,虹光LIVE停車場,2,大型車:0格，小型車:16格(含身心障礙停車位1格)，機車:0格,敬業二路199號地下室,8502-3598,計時：150元/時，全程以半小時計費。,305907.75000,2775149.75000,16,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1484,大安區,Times台北美侖大飯店,1,大型車:0格，小型車:43格(含身心障礙停車位1格)，機車:0格,復興南路1段315、317號地下1至4層,0809-00-8924；2504-6098,"計時：100元/時，停車未滿1小時以1小時計；逾1小時以上者，未滿半小時以半小時計。月租：全日10,000元/月。",304891.75,2769686,43,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1485,大安區,博客停車場-敦和場,2,大型車:0格，小型車:64格(含身心障礙停車位2格)，機車:0格,和平東路3段1巷1號地下2層,2948-8889轉222,"計時：70元/時，停車未滿1小時以1小時計；逾1小時以上者，未滿半小時以半小時計。月租：7,000元/月。",305189.28125,2768701.50000,64,0,0,0,0,2,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1486,大安區,北科先鋒停車場,1,大型車:0格，小型車:78格(含身心障礙停車位2格)，機車:0格,忠孝東路3段46號地下1至4層,0287727702,計時：50元/時，全程以半小時計費。,303976.0938,2770509.5,78,0,0,0,0,2,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1487,大同區,錦西停車場,2,大型車:0格，小型車:2格(含身心障礙停車位1格)，機車:0格,錦西街65巷1號空地,7715-3105#688,"小型車：月租 全日12,000元",302028.50000,2772514.25000,2,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1488,信義區,廣慈社會住宅2區地下停車場,1,大型車:0格，小型車:268格(含身心障礙停車位18格，孕婦、育有六歲以下兒童停車位5格)，機車:294格(含身心障礙停車位6格)，充電格位:8格,福德街84巷50、56號地下1-4層,24551299,"計時：小型車30元/時、機車10元/時(當日當次最高上限20元)，全程以半小時計費。月租：小型車全日4,800元/月、機車全日300元/月。",308631.1875,2770181.75,268,294,0,0,5,18,0,0,0,0,0,0,{},{},本處委外停車場,,24小時,0,8
TPE1489,士林區,Times士林福德路第2停車場,2,大型車:0格，小型車:8格(含身心障礙停車位1格)，機車:0格,福德路31號對面,(02)28811111,"小型車：計時 200元/時，全程以半小時計;月租 全日10,000元",302855.87500,2776066.00000,8,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1490,大同區,統聯承德機車停車場,2,大型車:0格，小型車:0格，機車:22格(含身心障礙停車位1格),承德路1段47號旁空地,2995-7799,"計時：20元/時，停車未滿1小時以1小時計算，逾1小時以上，未滿半小時以半小時計算。月租：3,000元/月。",302207.90625,2771565.75000,0,22,0,0,0,0,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1491,內湖區,台灣聯通內湖行善一停車場,2,大型車:0格，小型車:49格(含身心障礙停車位1格)，機車:0格,行善路48巷18號旁空地,2523-5000,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：8,000元/月。",308014.28125,2772241.75000,49,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1492,內湖區,台灣捷通內湖行善二停車場,2,大型車:0格，小型車:49格(含身心障礙停車位1格)，機車:0格,行善路48巷18號旁空地,2523-5000,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：8,000元/月。",308009.84375,2772257.00000,49,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1493,內湖區,台灣聯通內湖行善三停車場,2,大型車:0格，小型車:49格(含身心障礙停車位1格)，機車:0格,行善路48巷18號旁空地,2523-5000,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：8,000元/月。",308003.34375,2772276.25000,49,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1494,北投區,臺北市立中正高級中學停車場,2,大型車:0格，小型車:65格(含身心障礙停車位1格)，機車:0格,文林北路77號,(02)28234811分機512,"計次：30元/次。月租：全日9,000元/季，夜間(18-翌日9)6,000元/季。",302007.25000,2777240.50000,65,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,夜間停車：每日18時至翌日09時，週六、日及國定假日全日停車；計次收費當日22時前離開。,0,0
TPE1495,內湖區,城市車旅新湖二站停車場,1,大型車:0格，小型車:37格(含身心障礙停車位1格)，機車:0格,新湖三路239號旁空地,2246-1708,"計時：100元/時，全程以半小時計。月租:5,000元/月。",308677.125,2773175.75,37,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1496,信義區,臺北醫學大學附設醫院癌症大樓停車場,1,大型車:0格，小型車:87格(含身心障礙停車位2格，孕婦、育有六歲以下兒童停車位2格)，機車:0格,吳興街252號地下1至4層,2737-2181#8417,"計時：50元/時，進場未滿15分鐘免費，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：景勤/雙和里民2,500元/月(週一至週五下午18時至隔日上午9時及週六下午14時至周一上午9時)。",306881.75,2768864.25,87,0,0,0,2,2,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1497,萬華區,Times大理街,1,大型車:0格，小型車:20格(含身心障礙停車位1格)，機車:0格,大理街12號旁,0809-00-8924；2504-6098,"計時：100元/時，停車未滿1小時以1小時計；逾1小時以上者，未滿半小時以半小時計。月租：全日10,000元/月。",300737.7812,2769695,20,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1498,內湖區,台灣聯通安美停車場,2,大型車:0格，小型車:38格(含身心障礙停車位1格)，機車:0格,潭美街399號旁,2523-5000,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：8,000元/月。",309869.50000,2772678.50000,38,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1499,士林區,陽光士林669-22停車場,2,大型車:0格，小型車:49格(含身心障礙停車位1格)，機車:0格,福德路31號,(02)28811111,"計時：70元/時，全程以半小時計費。月租：5,000元/月。",302756.96875,2776028.25000,49,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1500,士林區,陽光士林209-4停車場,2,大型車:0格，小型車:6格(含身心障礙停車位1格)，機車:0格,福德路32號旁,(02)28811111,"月租：5,000元/月。",302823.15625,2776083.50000,6,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1501,文山區,Times 新光路一段,1,大型車:0格，小型車:13格(含身心障礙停車位1格)，機車:0格,新光路1段32巷18號對面,2504-6098,計時：100元/時，停車未滿1小時以1小時計算，逾1小時以上，未滿半小時以半小時計算。,307834.4688,2764666.5,13,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1502,中正區,聯永物業股份有限公司臨沂二站,2,大型車:0格，小型車:10格(含身心障礙停車位1格)，機車:0格,忠孝東路2段134巷18號,0800-000-269；2786-7755,計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,303651.75000,2770416.50000,10,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1503,文山區,興旺平面停車場,1,大型車:0格，小型車:14格(含身心障礙停車位1格)，機車:0格,福興路106巷28弄與福興路106巷交叉口,2504-6290,"計時：20元/時，全程以半小時計費。月租：4,800元/月。",305484.7812,2766595.75,14,0,0,0,0,1,0,0,0,0,0,0,{},{},本處委外停車場,,24小時,0,0
TPE1504,中山區,便利停車場建國六站,1,大型車:0格，小型車:42格(含身心障礙停車位1格)，機車:0格,建國北路1段140號地下1至3層,2799-1001,"月租：4,500元/月。",304113.9062,2771542,42,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1505,大安區,國立臺灣師範大學附屬高級中學體育教學館地下停車場,1,大型車:0格，小型車:53格(含身心障礙停車位2格)，機車:0格,信義路3段143號地下1層,2708-6000,"計時：50元/時，停車未滿1小時以1小時計；逾1小時以上者，未滿半小時以半小時計。月租：全日6,000元/月。",304506.8125,2769629.25,53,0,0,0,0,2,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1506,大安區,便利停車場洛碁站,2,大型車:0格，小型車:20格(含身心障礙停車位1格)，機車:0格,忠孝東路4段180號地上1及地下1層,2799-1001#166,小型車：計時 平日60元/時，假日80元/時，停車全程以半小時計。,305657.03125,2770456.50000,20,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,S,24小時,0,0
TPE1507,大同區,民族西路303巷臨時平面停車場,1,大型車:0格，小型車:15格(含身心障礙停車位1格)，機車:0格,民族西路303巷臨47號後方,2655-0818,計時：20元/時，全程以半小時計費。本場未出售月票。,301496.1875,2773625.75,434,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1508,大同區,承德機車停車場,2,大型車:0格，小型車:0格，機車:12格(含身心障礙停車位1格),承德路2段53巷12號,7715-3105#688,機車：機車收費50元/時;機車月租3000元/月，停車未滿1小時以1小時計算，逾1小時以上，未滿半小時以半小時計算。。,302339.87500,2771999.00000,0,12,0,0,0,0,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1509,北投區,吉利超市停車場,2,大型車:0格，小型車:46格(含身心障礙停車位1格)，機車:0格,吉利街125號地下1至2層,(02)25683773,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全日10,000元/月。",301105.31250,2779028.75000,46,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1510,北投區,Times 文林北路,1,大型車:0格，小型車:49格(含身心障礙停車位1格)，機車:0格,文林北路209號,0800-888924或(02)25046098,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全日10,000元/月。",301826.125,2777785,49,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1511,內湖區,Right Here Parking 瑞誼停車場,2,大型車:0格，小型車:38格(含身心障礙停車位1格)，機車:0格,民權東路6段123巷34弄1號地下1至4層,028792-5319,"計時：60元/時，停車全程以半小時計。月租：全日4,500元/月。",310210.37500,2772102.00000,38,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,D,24小時,0,0
TPE1512,內湖區,金湖臨時平面停車場(二),2,大型車:0格，小型車:7格(含身心障礙停車位1格)，機車:0格,金湖路46巷底空地,0207590666,小型車：計時 週一~週六20元/時(09時~17時)，停車全程以半小時計。,310342.59375,2775029.75000,7,0,0,0,0,1,0,0,0,0,0,0,{},{},本處自營停車場,S,收費日：周一至周六，收費時間：9時至17時,0,0
TPE1513,文山區,木柵恆光平面停車場,2,大型車:0格，小型車:17格(含身心障礙停車位1格)，機車:0格,恆光街30巷7號旁空地,0800-021-111,"計時：80元/時，全程半小時計算。月租：8,000元/月。",307234.96875,2763890.25000,17,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,S,24小時,0,0
TPE1514,士林區,USPACE天母棒球場德行東路車位,2,大型車:0格，小型車:1格(含身心障礙停車位1格)，機車:0格,德行東路283巷18號正前面,(02)77518097,"計時：80元/時，停車未滿1小時以1小時計算，逾1小時以上，未滿半小時以半小時計。月租：10,000元/月。",304044.28125,2778316.00000,1,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1515,內湖區,行善社會住宅地下停車場,1,大型車:0格，小型車:401格(含身心障礙停車位9格，孕婦、育有六歲以下兒童停車位8格)，機車:623格(含身心障礙停車位14格)，充電格位:10格,行善路266、268號地下2至3層,2455-1299,"計時：小型車30元/時、機車10元/時(當日當次最高上限20元)，全程以半小時計費。月租：小型車全日4,800元/月、機車全日300元/月。",308666.875,2772562.5,401,623,0,0,8,9,0,0,0,0,0,0,{},{},本處委外停車場,,24小時,0,10
TPE1516,信義區,台泥基隆路臨時平面停車場,2,大型車:48格，小型車:278格(含身心障礙停車位6格)，機車:0格,基隆路1段52號,2753-0071，承辦2788-8750#8813,"計時:小型車40元/時，大型車60元/時，全程以半小時計。月租:小型車5,000元/月，大型車8,000元/月。",307344.06250,2771238.75000,278,0,0,48,0,6,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1517,中正區,Times重慶南路三段,2,大型車:0格，小型車:2格(含身心障礙停車位1格)，機車:0格,重慶南路3段15巷9號旁,0800-88-8924；2504-6098,計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,302088.09375,2769114.00000,2,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1518,中正區,Times信陽街,2,大型車:0格，小型車:6格(含身心障礙停車位1格)，機車:0格,信陽街25號旁,0800-88-8924；2504-6098,計時：200元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,302044.06250,2770837.00000,6,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1519,信義區,廣慈衛福大樓地下停車場,1,大型車:0格，小型車:704格(含身心障礙停車位41格，孕婦、育有六歲以下兒童停車位15格)，機車:943格(含身心障礙停車位19格)，充電格位:18格,大道路116號地下1至4層,2557-3722,"小型車：計時 30元/時，停放於充電格位之車輛，每小時加收10元，依設備自動判斷未充電者每小時再加收10元（未充電者合計每小時加收20元)，全程以半小時計;月租 全日4,800元。機車：機車收費10元/時，當日單次停車最高收費上限20元/日;機車月租300元/月",308848.2812,2770115.5,704,943,0,0,15,41,0,0,0,0,0,0,{},{},本處委外停車場,,24小時,0,18
TPE1520,信義區,信義區行政中心地下停車場,1,大型車:0格，小型車:98格(含身心障礙停車位3格，孕婦、育有六歲以下兒童停車位3格)，機車:237格(含身心障礙停車位6格)，充電格位:3格,福德街86號地下2至4層,2557-3722,"小型車：計時 30元/時，停放於充電格位之車輛，每小時加收10元，依設備自動判斷未充電者每小時再加收10元（未充電者合計每小時加收20元)，全程以半小時計;月租 全日4,800元。機車：機車收費10元/時，當日單次停車最高收費上限20元/次;機車月租300元/月",308755.3125,2770080.5,98,237,0,0,3,3,0,0,0,0,0,0,{},{},本處委外停車場,,24小時,0,3
TPE1521,士林區,Times文林路第2,2,大型車:0格，小型車:2格(含身心障礙停車位1格)，機車:0格,文林路281號旁,0800-888924或(02)25046098,"計時：200元/時，停車未滿1小時以1小時計；逾1小時以上者，未滿半小時以半小時計。月租：10,000元/月。",303093.25000,2776023.00000,2,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1522,中正區,杭州北路停車場,2,大型車:0格，小型車:17格(含身心障礙停車位1格)，機車:0格,杭州北路28-1號旁空地,0918-399-299,計時：120元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,303175.12500,2770876.75000,17,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1523,士林區,USPACE天母棒球場鄰近車位,2,大型車:0格，小型車:1格(含身心障礙停車位1格)，機車:0格,士東路254號旁空地,(02)77518097,"計時：80元/時，停車未滿1小時以1小時計算，逾1小時以上，未滿半小時以半小時計。月租：10,000元/月。",304046.40625,2778399.50000,1,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1524,信義區,嘟嘟房富邦信義A25站停車場,2,大型車:44格，小型車:278格(含身心障礙停車位7格)，機車:536格(含身心障礙停車位11格),松勇路1、3號地下1至4層,(02)26550818,"計時：大型車40元/時，小型車120元/時，機車30元/時，全程以半小時計。月租：大型車19,200元/月，小型車12,000元/月，機車1,000元/月。",307552.28125,2770254.25000,278,536,0,44,0,7,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1525,大安區,信義路3段134巷臨時平面停車場,2,大型車:0格，小型車:155格(含身心障礙停車位4格)，機車:42格(含身心障礙停車位1格),信義路3段134巷及建國南路2段25巷交叉口,27590666,小型車：計時 20元/時，停車全程以半小時計。,304465.81250,2769434.50000,155,42,0,0,0,4,0,0,0,0,0,0,{},{},本處自營停車場,,星期一至星期日 9時至17時,0,0
TPE1526,信義區,台泥松山臨時平面停車場,2,大型車:0格，小型車:92格(含身心障礙停車位2格)，機車:0格,東興路43號旁台泥空地,2753-0071,"計時:40元/時，全程以半小時計。月租:5,000元/月。",307216.75000,2771256.25000,92,0,0,0,0,2,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1527,萬華區,嘟嘟房西門漢口站停車場,2,大型車:0格，小型車:137格(含身心障礙停車位3格)，機車:132格(含身心障礙停車位3格),中華路1段88號地下1至5層,2655-0818,"小型車：計時 120元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計；月租 全日12,000元。機車：40元/時；月租500元/月。",301323.09375,2770862.00000,137,132,0,0,0,3,0,0,0,0,0,0,{},{},民營停車場,S,24小時,0,0
TPE1528,松山區,禾典長春旅店站,2,大型車:0格，小型車:99格(含身心障礙停車位2格)，機車:0格，充電格位:6格,慶城街29號地上2至6層,022708-6610,"計時：300元/時，停車全程以半小時計。月租：全日30,000元/月。",305043.31250,2771877.50000,99,0,0,0,0,2,0,0,0,0,0,0,{},{},民營停車場,S,24小時,0,6
TPE1529,松山區,Times 健康路,2,大型車:0格，小型車:17格(含身心障礙停車位1格)，機車:0格,健康路122號,(02)25046098或0800-888924,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全日10,000元/月。",306112.40625,2771807.75000,17,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1531,松山區,嘟嘟房敦化南京站停車場,2,大型車:0格，小型車:149格(含身心障礙停車位2格)，機車:0格,敦化北路135號地下5層,(02)26550818,"計時：120元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：12,000元/月。",305433.50000,2771699.75000,149,0,0,0,0,2,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
